,column1,column2
1930,rodriguez,-0.00036015176071960755
639,49ers,-0.00035929940059625906
2046,twist,-0.0003588297143048662
2308,recall,-0.000358125394648934
2447,obliger,-0.0003581049114159568
2665,rid,-0.0003578335021878554
1900,totally,-0.00035734279895761493
1678,toxoplasmosis,-0.000356541783330109
364,cauliflower,-0.00035595439956191466
1605,mailboxes,-0.00035580850857195906
1370,des,-0.0003555894291173495
1532,mac,-0.00035542928685473933
899,had,-0.0003535725573503323
888,door,-0.00035352856935115556
2485,berg,-0.0003527565952028897
844,worry,-0.00035187623069292927
2494,blockbuster,-0.0003512039784559015
2016,wearing,-0.0003505105375044545
2356,yook,-0.00034853132510053196
1283,huge,-0.0003481722465988234
1524,brave,-0.0003478155165888524
982,dilemma,-0.00034739660393742257
1957,se,-0.00034731096972005597
714,white,-0.00034433379696187063
2661,defending,-0.00034398121311192057
2037,ask,-0.0003426263349132871
728,pbs,-0.00034219221164067174
2321,dingetjes,-0.00034215799230143324
2797,mai,-0.00034211425346430854
1012,rare,-0.000341518394770611
231,ontzettend,-0.0003414842691357537
2296,ahahaha,-0.0003392921538163073
2030,tho,-0.00033906570998371136
174,like,-0.0003380456208551659
704,hero,-0.0003378014534288177
1755,facts,-0.0003372752741402102
35,'s,-0.0003372510325195049
913,mijn,-0.00033720034308063157
1014,dessiner,-0.000336592294850269
2440,di,-0.00033574416425581963
2783,browning,-0.0003354501615103126
1905,spears,-0.0003353423425565857
2792,shxt,-0.00033528708106651307
1881,despite,-0.00033506599077476015
274,should,-0.00033426812877077484
980,theirs,-0.0003339723395335492
741,thinking,-0.0003338712716723466
2140,entree,-0.0003332112715773974
638,organization,-0.00033264337506857
1950,fave,-0.00033242021267578073
1526,injured,-0.00033225976052026667
1795,coincidence,-0.0003313461172813004
1530,follower,-0.00033120574862466475
2100,surprises,-0.00032985514428843704
1291,bosses,-0.0003298197749927347
2328,ou,-0.0003289214532399877
2057,hits,-0.0003279087930815419
970,pretext,-0.00032739406597415664
2545,none,-0.0003256282297826761
1736,tennessee,-0.0003253411386316819
953,factor,-0.00032381397316188435
994,lekkere,-0.00032316192118871887
1991,history,-0.000323145153761675
1682,whereas,-0.00032278996593361324
600,seran,-0.00032222455686360603
2042,umberto,-0.00032193032294734194
1261,poor,-0.00032071839090033164
1016,raquette,-0.0003204129092747823
2738,ir,-0.000319775367363234
2482,denny,-0.00031958607451202504
2331,ã,-0.00031919265607727903
73,that,-0.00031897319919524473
2098,complicated,-0.0003183826867184742
1931,rome,-0.00031795631224396456
69,know,-0.00031626624836290977
1127,he,-0.00031598602803596453
205,legalizing,-0.0003157045302010006
451,miss,-0.00031541407875504266
972,impose,-0.0003151495795952413
2470,certain,-0.00031476358222557355
2142,honestly,-0.00031431482855599096
127,randoms,-0.0003135252140558455
1908,g-string,-0.00031336109101434993
2700,deed,-0.00031296759093308425
563,shannon,-0.00031196276993948315
1304,cult,-0.0003113542311907615
1498,understand,-0.00031054958466073955
1503,museum,-0.0003103710701118349
885,friend,-0.00030811540507483574
363,damned,-0.0003075862529009111
1782,hat,-0.0003054817016098817
1325,contact,-0.00030302287950114396
1481,picture,-0.00030241194760882104
2103,father,-0.00030159076399909854
1394,though,-0.00030118875231193473
584,wats,-0.0003002856235858442
1644,true,-0.000300112796177074
1158,directors,-0.00030003000653859894
1436,painful,-0.0002999447090307424
1589,releases,-0.00029763468400415536
1301,tds,-0.0002973417842098992
875,context,-0.0002957148674248821
2375,dreads,-0.0002951492281833482
554,fight,-0.00029460396268042404
2263,becoming,-0.00029408382952444067
501,swear,-0.0002940508112055169
76,marry,-0.00029366473632641245
2744,morgan,-0.0002930522568667349
919,gedicht,-0.0002927778928193305
2739,evo,-0.00029235113233224807
316,what,-0.00029126680474389596
1952,store,-0.0002912340726127518
1966,often,-0.0002911793561228891
1287,changeable,-0.0002903928349596383
2426,empty,-0.0002894963041125114
138,match,-0.00028898105253603504
28,i,-0.00028868663864321705
90,populace,-0.0002865412942793994
1821,psychology,-0.00028648776762318
965,rosa,-0.000286011132287506
398,groep,-0.0002844295021162645
2276,animal,-0.0002833486334218459
1373,em,-0.0002829972073212806
10,people,-0.0002821983203273556
796,fingernails,-0.00028201275530612434
131,forum,-0.00028176672249488475
713,red,-0.00028153102690177786
116,stop,-0.0002779572665089871
1475,stuck,-0.000276884973914195
1515,lachen,-0.00027595168122429467
1813,ai,-0.0002755340469604034
443,imagination,-0.0002747314570125823
1221,leftover,-0.0002746131309210527
2540,dunked,-0.0002745270967733731
1863,buying,-0.000273814597713204
1947,reaaal,-0.0002725725938144454
2333,thin,-0.0002710145208093893
2149,sera,-0.0002705711026489235
1831,hamilton,-0.00027033360776277694
1847,alot,-0.00027027276800764945
617,made,-0.0002684767654510475
1837,expect,-0.000267952057733716
63,went,-0.00026685382601946154
1180,afmaken,-0.00026664513568830833
1197,ur,-0.00026635336190184176
1277,lady,-0.00026403588119501553
2346,musa,-0.0002632248955314185
429,ordering,-0.00026291969903329736
1070,cutout,-0.00026277511693365994
1015,trous,-0.0002627105432650891
669,nothing,-0.00026245421287554924
2736,buscar,-0.0002614975452012196
2466,response,-0.0002607833423036864
1583,bahahahaha,-0.0002605839871602795
2191,ze,-0.00026034979000403907
54,got,-0.000260207631388494
234,party,-0.0002598599527195412
2210,lying,-0.00025980506680459934
85,claim,-0.0002588674648546504
268,..,-0.0002584231772238343
2350,sawa,-0.0002577293114418136
2528,roger,-0.0002576357784363761
2257,hold,-0.0002574465847338964
2503,[,-0.0002553115511238437
1414,ungrateful,-0.00025449999117992524
834,lingerie,-0.00025440402351920607
1433,nomore,-0.00025410838627588217
695,emotion,-0.00025312355597202667
72,states,-0.00025294548083195544
3,mag,-0.00025241699523836247
2225,vp,-0.0002521816282184703
2439,ada,-0.0002520576450061203
2530,reality,-0.00025161129798499513
1792,california,-0.00025126861638189243
847,dominique,-0.0002510918025064311
442,use,-0.0002504879151553963
1391,gedichten,-0.00024794933616932845
1003,person,-0.00024771130228397066
2161,tout,-0.0002473793926150001
1867,gracie,-0.0002470871372677514
2669,dyed,-0.0002464759254825576
1486,shoot,-0.0002458784357632381
1378,coupe,-0.0002453060835529896
1435,real,-0.0002451507818349462
404,street,-0.0002449467041664545
2061,hopeless,-0.0002447504450203553
1923,balls,-0.00024438915323682787
476,im,-0.00024417400296500996
1069,cardboard,-0.00024310700429440048
2040,nightmare,-0.00024255543493705446
406,gave,-0.00024170800279925848
1539,price,-0.00024169875076773155
111,trouble,-0.00024101377111566494
108,gone,-0.0002409778425260406
2664,nuts,-0.00024093454412921157
1576,let,-0.00024085169448963365
2446,nous,-0.00024079054174811477
1525,men,-0.00024048246939839679
2518,“,-0.00024033424270383528
2657,earring,-0.00023951016921876456
2324,murder,-0.00023924718480360633
879,marcus,-0.00023879405241072094
358,john,-0.00023873043964520746
1887,offence,-0.00023702903240632758
260,beef,-0.00023679777097139514
254,found,-0.000236794453621491
128,face,-0.00023671405214300482
762,interesting,-0.0002358171660272604
1274,video,-0.00023553096546730763
64,watch,-0.00023539377661665052
950,relatives,-0.00023521348608760733
195,too,-0.00023429687922480916
963,con,-0.00023428599620468207
2055,truth,-0.00023368399183474128
1374,element,-0.0002336201420090329
914,mailbox,-0.00023339157953151493
1408,rhetorical,-0.00023270833152003656
2086,james,-0.00023242066415317554
2594,lijm,-0.0002318829245513467
1632,mal,-0.00023075385413491315
2694,jerome,-0.00022991376960742143
860,member,-0.00022933074150463455
1711,gotten,-0.00022796664722236727
1009,evil,-0.00022788420935854683
1535,exactly,-0.00022771690032282577
75,cousins,-0.00022753840710012797
2710,aimed,-0.0002272886022527137
156,accept,-0.0002267877753210377
385,ben,-0.00022676666209874195
2301,troops,-0.00022654986386332066
1654,nt,-0.00022639870813517902
1927,must,-0.0002256832429177965
524,see,-0.00022555029259180417
448,soo,-0.00022511830869933357
542,zo,-0.00022496245852033595
2286,snif,-0.00022467392709038642
1938,already,-0.00022460250665298957
543,de,-0.00022435898437580043
2465,automatic,-0.00022405670749161568
909,leuk,-0.00022232405658726686
1030,foots,-0.00022208642206226003
813,bent,-0.0002220699068785334
2306,script,-0.00022197754434903502
1215,euro,-0.00022177451903136655
2207,tab,-0.0002213571528278961
634,show,-0.000220375563629208
1809,closed,-0.00022030846026647603
1491,leaves,-0.0002195025802767963
511,ohhhh,-0.00021932792753580737
306,teeth,-0.00021843293511834407
1334,legalization,-0.00021813594136509416
2565,driver,-0.00021699734842133806
622,es,-0.0002168224161329314
1102,'d,-0.00021673430910861834
1733,waste,-0.00021608837460798788
1146,except,-0.00021461132711613813
2376,cool,-0.00021411543431951201
725,george,-0.00021268277636905803
1860,email,-0.00021136221189249366
2735,venir,-0.00021013674732199764
581,cadeau,-0.00021011354102492552
2361,holding,-0.00020972214495466193
2077,may,-0.0002096675230687928
644,big,-0.00020958002257839863
1068,someday,-0.0002091715643175285
1084,kind,-0.00020885689787347413
19,really,-0.0002084340038146039
2189,photo,-0.00020805515255559908
1627,estou,-0.00020768951963231786
2393,seeing,-0.00020758503710271748
2745,col.,-0.00020756704440438978
2281,lizards,-0.0002066333961308453
555,act,-0.00020655771055055422
164,walked,-0.00020644047178262014
1112,rewatch,-0.00020564470253666756
1780,realised,-0.00020552920502654484
2471,types,-0.0002038001065516713
70,there,-0.000202832542465456
1919,issues,-0.00020178950159941436
2026,yu,-0.00020115753271014524
107,has,-0.00020034542943610757
151,tough,-0.00019969334030160458
462,drake,-0.00019965831543150214
651,”,-0.0001994846072053557
961,una,-0.0001993896806721618
974,own,-0.0001993692963305297
1791,action,-0.00019886294815420568
2749,levens,-0.00019843207266208443
1724,stabbing,-0.0001975908542191365
21,how,-0.00019744056996861861
779,duque,-0.000196281895563595
743,version,-0.00019604766051229493
411,la,-0.00019582695043955772
1557,seems,-0.000195016355998807
2171,literal,-0.00019265700022100897
147,leads,-0.00019201174882628105
1611,frequent,-0.00019197083578010205
235,gehad,-0.0001911984172515117
322,bb,-0.00019047613748222254
186,le,-0.0001903564961920449
1081,move,-0.00018974915351034323
439,movie,-0.00018957933567852767
185,que,-0.0001880147076298433
2655,bust,-0.0001860875487880879
578,'re,-0.00018605604783749342
673,lie,-0.00018411390828999266
1812,young,-0.00018404102008410953
2230,hihi,-0.00018227013952400514
756,justifying,-0.00018192712632792427
2146,dans,-0.00018181507828983676
341,putting,-0.00018168541161732218
2692,thread,-0.00018072269350135202
1044,beating,-0.0001805566105038628
1276,pregnant,-0.0001799852980520011
855,tv,-0.00017915099485457504
454,believe,-0.00017890642219635922
925,goin,-0.00017812412032046547
113,women,-0.00017720414991928562
1840,fallen,-0.000176959612702639
1999,character,-0.00017664273774558985
2584,somethin,-0.0001759324012304142
2204,website,-0.00017587381005809233
1155,timeline,-0.00017553551063059913
1826,click,-0.0001752335815237784
2185,bill,-0.00017520070833374558
863,everytime,-0.00017362247255870518
2245,excuse,-0.0001727642231540485
1290,box,-0.00017235887533894966
1550,other,-0.00017114720055764015
1045,apt,-0.00017106390897532426
1660,bollywood,-0.00017078317897601249
1538,pay,-0.0001694658373725593
472,yaf,-0.0001692248257708521
493,result,-0.00016779029848144533
1636,browne,-0.00016720633537070572
2395,casteth,-0.00016681187883752798
1156,sure,-0.00016644366261585434
1667,feature,-0.0001657103089569533
1844,keeps,-0.00016567226838668764
1898,whipped,-0.0001656360133277667
2368,bloody,-0.00016456096211745866
1775,become,-0.00016324679263159903
870,keating,-0.0001628742902809826
1868,human,-0.00016231413399799309
1948,vom,-0.00016179428983412297
2221,victoria,-0.0001616537411493294
1021,te,-0.00016025238118957407
1590,chemicals,-0.00015955508546579677
114,mouth,-0.00015945060805283175
805,schilderen,-0.00015930450561234274
1937,fa,-0.0001565156878332091
1956,ya,-0.00015649663297757717
2254,josh,-0.00015519545837079453
1415,decide,-0.00015439452455151325
1505,figure,-0.00015405068534322467
1177,keegan,-0.00015224179779939491
2770,earlier,-0.00015206118436010912
2354,ke,-0.0001519141794480034
2418,nc,-0.00015104978726695293
666,hungry,-0.00015090009448921808
2800,forte,-0.00015032278788828395
356,inside,-0.00014961779576507688
335,taken,-0.00014954213508292755
2229,paris,-0.00014937842755788914
1820,teenage,-0.00014933601268628003
80,is,-0.00014913990322125707
1267,ryerson,-0.00014879501080976353
2338,inflamed,-0.0001478937450663631
1073,goodbye,-0.00014637726719072142
1448,dragging,-0.00014509111995171875
2713,messy,-0.00014472373839725786
1018,sur,-0.00014416034492557625
456,look,-0.00014377556183548052
7,#,-0.00014238603241273503
1159,paying,-0.00013916159615650982
1196,wan,-0.00013910004068575473
457,eyes,-0.0001386950350666025
1086,trying,-0.0001380837230678068
480,ven,-0.00013694598561844065
2288,rules,-0.00013625006180547781
2372,alvast,-0.00013609456705720427
552,nog,-0.00013584987779621753
2373,vieren,-0.00013579909443058076
271,old,-0.000135427219367676
1079,gerome,-0.00013513808655213667
2660,wife,-0.0001347532910962946
744,actual,-0.00013459408048528313
324,press,-0.00013380200572702343
2243,evidence,-0.0001328214561462945
1770,resides,-0.0001327098430726616
2706,tits,-0.0001320949949256022
1050,harold,-0.00013189954581250334
1348,ive,-0.0001318337320796021
853,going,-0.00013160705270115404
706,literally,-0.00013112090294682607
2637,impatience,-0.00013065749353633268
692,r,-0.00013053385830916363
2609,replacement,-0.0001300239787183289
2133,filipino,-0.0001298840602146628
2492,juan,-0.00012985647964191673
2454,kang,-0.0001297544640769934
2754,sangre,-0.000128616622820581
1819,pizza,-0.00012847115800145113
2114,staging,-0.00012844185948616754
985,met,-0.00012815675327929507
537,remember,-0.00012746710235644952
2349,screen,-0.00012668657079687966
1403,officially,-0.00012593795668186075
665,random,-0.00012542148248204525
832,point,-0.0001239627769172721
1681,cat,-0.00012314223417471092
1731,drop,-0.00012241402087333203
332,still,-0.00012215967220349422
703,link,-0.00012124176392759265
206,marijuana,-0.00012117831434007922
1941,kick,-0.00012088690167623782
635,him,-0.00012032083283886806
36,profile,-0.00011912930738382871
2021,button,-0.00011901241484349776
715,blue,-0.00011891678112939463
1656,riot,-0.00011879833346463181
1499,language,-0.00011858248274694403
891,tickets,-0.00011642834367095437
954,uk,-0.00011632770865508498
2177,unstoppable,-0.00011590332768463857
845,future,-0.0001153674966716813
798,toi,-0.00011478683425091377
1848,few,-0.0001145293679712573
2525,pu,-0.00011433357935835155
2496,sleeve,-0.00011381644599215322
135,than,-0.00011338806538026482
489,try,-0.00011238213055096938
74,allow,-0.00011233878481490544
286,ha,-0.00011148304164415587
2246,article,-0.00011063917605079645
662,underwear,-0.00011062045555856388
1182,er,-0.00011040437739839481
2169,warfare,-0.00010996513889071402
2529,mirror,-0.00010965232860684635
678,viens,-0.00010934287905839233
2045,plot,-0.00010844325158494133
1154,comin,-0.00010821819484853099
906,irish,-0.00010818097482167404
30,when,-0.00010751787411936728
1441,sister,-0.00010638457719943619
2468,declaration,-0.00010591516007756374
2295,heads,-0.00010579796486281174
676,confession,-0.00010543579067090086
2116,private,-0.00010542834103489639
2431,important,-0.00010530144331174029
2441,dalam,-0.00010420645007101973
1438,charlotte,-0.00010386435277280133
86,represent,-0.0001017775539683582
416,something,-0.00010148796361899335
1779,goodthing,-0.00010116295782951125
2125,borrow,-0.00010007352166052449
619,her,-9.976908502845253e-05
143,just,-9.960191694082882e-05
2547,totaled,-9.950829181285876e-05
2550,agreed,-9.940197570695928e-05
412,ia,-9.875618602319098e-05
1856,inspite,-9.660260327362192e-05
877,battle,-9.616336901363624e-05
1858,online,-9.604399742420104e-05
325,wo,-9.578817985064912e-05
2606,sonal,-9.447435830964347e-05
686,ri,-9.249484606243331e-05
2486,ie,-9.237071150769331e-05
1479,sex,-9.218525017933924e-05
1199,ohhh,-9.215383958884677e-05
18,it,-9.178620255250907e-05
50,are,-9.15656262092046e-05
1507,-lol,-9.127355201281253e-05
2348,punching,-8.958420849899361e-05
1591,propel,-8.909908677162441e-05
2719,eats,-8.813699818255443e-05
2166,combo,-8.773203205675377e-05
502,most,-8.719739710491862e-05
683,enfants,-8.687632293817994e-05
393,knutselen,-8.645618363029203e-05
973,thr,-8.565454794466664e-05
1691,scored,-8.535367222351572e-05
1649,institution,-8.533949026383318e-05
987,chocolade,-8.52163618493516e-05
2371,drankje,-8.492180274154928e-05
1818,lager,-8.463528356396512e-05
1193,mess,-8.442338612530767e-05
2556,parents,-8.263191417251338e-05
806,management,-8.201724583905512e-05
1664,hey-,-8.119484267654108e-05
2674,walker,-7.982562590408124e-05
671,stand,-7.818432895953729e-05
1040,ah,-7.814593116494646e-05
717,switch,-7.808010629999661e-05
2081,kay,-7.694191304113573e-05
365,them,-7.692939373631242e-05
550,na,-7.553184172548119e-05
2632,gm,-7.546659516133356e-05
2401,sooo,-7.45343779197676e-05
2260,dad,-7.440812682164513e-05
1640,unexpected,-7.426580376970461e-05
1234,forever,-7.418663655981905e-05
1297,quenched,-7.415589141187599e-05
311,makes,-7.39278015010855e-05
775,avoiding,-7.335366648077705e-05
2587,bag,-7.182818258254795e-05
580,vet,-7.134427961608146e-05
559,david,-7.083390004014497e-05
1296,thirst,-7.04349316810625e-05
573,appearance,-7.039521986855294e-05
2711,directly,-6.959636529315295e-05
1766,tax,-6.955868360882004e-05
415,learned,-6.694301311211588e-05
1533,iphone,-6.529400271771103e-05
276,one,-6.42166463821733e-05
1371,merci,-6.295121442614524e-05
668,choices,-6.259569887840178e-05
2305,curtain,-6.223662474468377e-05
1518,ontvangen,-6.0426354931138646e-05
194,since,-6.001969521330618e-05
369,phone,-5.9978664918069586e-05
568,or,-5.850023729406656e-05
2572,completely,-5.842751615024111e-05
1787,bored,-5.754544915573268e-05
1698,remind,-5.6996424381035306e-05
48,first,-5.5469594637671514e-05
97,:,-5.522539707379407e-05
841,'ve,-5.347626382111816e-05
2802,bart,-5.253707428434664e-05
1784,single,-5.1553180324300325e-05
608,ooh,-5.063862387383103e-05
1932,santos,-5.057201405947817e-05
1320,fat,-4.909947391312036e-05
782,batalla,-4.810553485903886e-05
2065,emotions,-4.6578276624494646e-05
1222,chipotle,-4.545887963370634e-05
2131,dog,-4.4992208489981165e-05
1138,plays,-4.393865885455793e-05
2417,bio,-4.3758178373361e-05
1516,geslaagd,-4.3258743921294105e-05
2208,realise,-4.324708216681979e-05
2316,tyvm,-4.3084752110580565e-05
1986,depend,-4.1729928877284585e-05
163,away,-4.155729716746607e-05
1737,bearing,-4.012860842201945e-05
2560,depressed,-4.00782867271849e-05
410,s,-3.9967288025937185e-05
2499,enter,-3.960654920786663e-05
2768,appearing,-3.7804657094083646e-05
1228,itself,-3.756645674255674e-05
1240,answer,-3.707113385478876e-05
1062,episodes,-3.6785400344693494e-05
53,yall,-3.6457431820642313e-05
773,shared,-3.5836391669292296e-05
808,|,-3.5774035681658034e-05
936,cking,-3.567973189874017e-05
1007,soooo,-3.495523075096832e-05
1035,come,-3.4813235522058847e-05
2524,ter,-3.324972247537842e-05
492,same,-3.296225793415123e-05
1609,alright,-3.286821344890339e-05
2360,pasukan,-3.273540695464321e-05
1765,import,-3.259275680273593e-05
2351,congrats,-3.241099462424573e-05
2437,adalah,-3.2345220531965664e-05
334,yeahhh,-3.0671546314759854e-05
1248,hot,-3.0020782405755832e-05
2105,untie,-2.870404884548483e-05
1263,least,-2.8701826825331538e-05
2172,metaphorical,-2.49029411697804e-05
2460,daddy,-2.4858863746383314e-05
2625,uncles,-2.2269195580961535e-05
1203,many,-2.211427385609071e-05
1607,check,-2.1983117917680485e-05
2673,sofia,-2.190563046614256e-05
1909,granny,-2.1634485915588884e-05
1494,specific,-2.153326243153194e-05
801,net,-2.153252695909047e-05
1946,included,-2.0733473254632128e-05
2671,da,-2.0727716964087048e-05
1271,those,-2.0499368591118213e-05
2365,possible,-2.0225231370413304e-05
2513,tw,-2.0109472546615922e-05
428,currently,-1.994620026541857e-05
1008,pretty,-1.894154822380566e-05
2658,studs,-1.7557597958756018e-05
1264,lived,-1.5287334349870613e-05
422,front,-1.4418659627466028e-05
1555,past,-1.3398451660366582e-05
1349,very,-1.2778889121164774e-05
68,you,-1.2600601134575353e-05
1464,courage,-1.2248416225719288e-05
1841,yet,-1.1873780261185523e-05
1437,part,-1.17024428792184e-05
216,sometimes,-9.90632081118418e-06
229,last,-9.819033584562986e-06
988,letter,-9.453478429461808e-06
1834,establishments,-9.02643689268691e-06
952,reunion,-8.02635817725587e-06
2242,latest,-7.717982999473765e-06
650,â,-7.234652293085e-06
2566,ed,-6.6514266906606e-06
300,mind,-6.568553563224578e-06
680,les,-4.9497004476743245e-06
2358,udh,-4.7026612681495365e-06
2688,pech,-3.7190311831356015e-06
2641,cadeaux,-2.9160070991682272e-06
967,‘,-2.789832027038479e-06
996,maaltijd,-2.4071863696648044e-06
56,have,-2.129640755431812e-06
1192,boy,-2.045851060618632e-06
2311,number,-1.24232103220522e-06
2011,begging,-1.1539877941360113e-06
1668,site,-5.959782990137425e-07
92,by,2.5648063319600363e-07
2557,stuff,1.5232549215799437e-06
2195,trunk,1.6326915673545162e-06
2509,dam,3.240426405501188e-06
1024,soir,3.6305492762335005e-06
1318,auburn,4.173375876342922e-06
1631,nosso,5.526944332350653e-06
265,(,5.828444308749528e-06
413,son,5.9993542456334795e-06
2481,herself,7.400870860458861e-06
2327,au,8.52786413679113e-06
88,%,8.67766543364718e-06
150,gets,8.75702759521321e-06
2382,greatest,1.0369807795859582e-05
1662,rather,1.0447630845309835e-05
1114,sink,1.0470197625641053e-05
661,instead,1.0710943097511036e-05
1275,kicking,1.0989978334901562e-05
633,eye,1.135839648653538e-05
621,t,1.1420497062933308e-05
517,film,1.1490914955268097e-05
2433,ga,1.1873530147155758e-05
873,take,1.2204353505046543e-05
379,items,1.2299734711524735e-05
1545,bailey,1.2606482045502802e-05
536,please,1.2706626563376161e-05
154,its,1.414673765459004e-05
119,this,1.4713891678301174e-05
1160,attention,1.4738968599116627e-05
2451,intentions,1.651613720518109e-05
1823,hs,1.6926395744295644e-05
1789,dragon,1.715620160149152e-05
383,oooh,1.7238307870796182e-05
1673,hart,1.7591878118586083e-05
2033,chance,1.7633184069206568e-05
1372,shoes,1.8122311337079056e-05
1739,vehicle,1.8395084662285963e-05
1002,kissing,1.954034119831874e-05
1804,commercial,2.020429267156639e-05
283,right,2.222023036736402e-05
2663,scratch,2.2355108325610128e-05
2573,utterly,2.363099203166167e-05
1646,society,2.434086763521489e-05
1975,relationship,2.5014036439865775e-05
828,peoples,2.5074271143790638e-05
749,derek,2.5766934451351144e-05
126,',2.7064095099335467e-05
1216,dus,2.723333434905266e-05
4,wel,2.7491713280610498e-05
1842,alone,2.782896939371555e-05
2515,rescue,2.9406662203154446e-05
997,op,2.983467612693388e-05
2353,winning,3.082512758134748e-05
1359,usually,3.106733278632388e-05
279,hardening,3.150811512158032e-05
1428,loud,3.204157279139354e-05
1465,without,3.226067243786183e-05
1393,neighbours,3.2315086193691797e-05
1859,using,3.290369920379771e-05
1166,device,3.3141605644272675e-05
1075,unexpectedly,3.495546021190614e-05
2090,fish,3.579286635326649e-05
1365,tested,3.610670685041562e-05
868,w.,3.636412509530202e-05
2128,drops,3.728370979431535e-05
137,bbc,3.797425430590051e-05
1756,dag,3.880203405356867e-05
1578,carried,3.881022583426257e-05
652,,4.073632889534639e-05
2605,reach,4.130416778180273e-05
2080,approved,4.188743403991488e-05
2649,apart,4.278220801780424e-05
1704,ending,4.346859988741648e-05
228,out,4.372525680330132e-05
1220,spill,4.4034776448809896e-05
546,tot,4.4096150389164615e-05
769,where,4.4231504998398496e-05
726,carlin,4.658479035574881e-05
829,houses,4.925831818124962e-05
1613,add,4.952773093036081e-05
2793,mine,5.0324512796573414e-05
450,especially,5.1853991770079446e-05
2091,tail,5.27308155974641e-05
343,line,5.51189835587354e-05
2366,social,5.517480265419666e-05
2153,wrenching,5.6453820107659574e-05
825,pictures,5.69307717786297e-05
816,hem,5.814232430584059e-05
659,large,5.818955874206404e-05
106,fighting,5.853798676972427e-05
2060,money,5.8717363123904074e-05
1851,scene,5.9058742343617576e-05
2442,itu,5.931528845565409e-05
912,lead,5.949650604317857e-05
139,reports,5.987236773783516e-05
1236,call,5.9940142738789184e-05
350,we,6.042295238558478e-05
846,luke,6.149595649333234e-05
616,mcintyre,6.160322211517605e-05
17,...,6.210855533520167e-05
2449,toutes,6.302770106832896e-05
1620,competition,6.305753952908164e-05
31,go,6.317054821744362e-05
24,can,6.332323230067318e-05
1732,oomf,6.372922495020684e-05
155,hard,6.498507258226994e-05
2611,beats,6.525757121000442e-05
180,customer,6.593472433275867e-05
390,en,6.610981841378505e-05
471,lee,6.631546277078441e-05
1286,comes,6.756617910411356e-05
192,been,6.834825009718194e-05
822,.....,7.08001794125789e-05
2624,.......,7.131029360537227e-05
124,keep,7.13523408202248e-05
2268,place,7.215898630381826e-05
590,......,7.244670526939764e-05
1120,adult,7.277842328634666e-05
419,sinking,7.292181276411263e-05
1225,memory,7.306822461103859e-05
2049,bull-shit,7.333175797627745e-05
2480,redeem,7.344248527785479e-05
2608,waited,7.386433566892633e-05
2656,dx,7.418808495733971e-05
190,vite,7.426778181994927e-05
16,machines,7.478557182896838e-05
304,oh,7.482653778566576e-05
2400,aff,7.534306965060515e-05
2035,fathers,7.588799839997896e-05
159,close,7.628315573075785e-05
1357,some,7.738176755278203e-05
1472,turns,7.874081805122742e-05
556,increase,8.064376910903364e-05
2084,$,8.125763418149047e-05
2217,fodder,8.194836569553444e-05
2145,nez,8.213398799565168e-05
2678,ova,8.343862455263515e-05
2385,yesss,8.386252789342024e-05
328,solution,8.414996473234927e-05
1760,toe,8.523759690453408e-05
1314,slow,8.55928930907685e-05
778,el,8.565056008206324e-05
1960,hoy,8.572611662530957e-05
1096,quite,8.594086104002036e-05
1892,another,8.594907359469182e-05
1331,crawl,8.717379082779094e-05
1402,also,8.862551449305157e-05
754,these,8.91848730857758e-05
1270,town,8.979671396299802e-05
22,us,9.15330716742488e-05
1343,simulate,9.184953993562867e-05
2421,truckers,9.248943684560353e-05
267,about,9.261595235438351e-05
611,emotionally,9.443591979181263e-05
2136,hippie,9.463863046990683e-05
221,will,9.465515740209961e-05
115,do,9.505542446689119e-05
1358,crackers,9.608258889129778e-05
934,ck,9.626249861287864e-05
2542,carr,9.632684308976888e-05
1368,ce,9.649291318242667e-05
1645,bedrock,9.679594661796557e-05
2143,nan,9.74349002937215e-05
225,different,9.787351397996402e-05
2759,ti,9.804482610248751e-05
109,way,9.814975225901597e-05
1802,toungue,9.825218738313805e-05
1778,worthit,9.885427007765475e-05
767,anywhere,9.898520175836219e-05
1548,den,9.899356547541883e-05
1310,nelson,9.974074764231465e-05
388,lekker,9.98457715964871e-05
314,....,0.00010038242221445562
301,being,0.0001010945860649752
525,dark,0.0001014406073293857
2789,married,0.0001015538981645997
2546,non-driver,0.00010215690854268529
1322,request,0.00010218371438480714
654,mom,0.0001034012981131091
1725,husband,0.0001042571181363033
2748,mother,0.000104878145594786
615,mrs.,0.00010502863813138424
2758,sin,0.0001054106764007397
253,d,0.0001054605169834281
2118,logged,0.00010597358718699661
506,super,0.00010635141262359476
746,find,0.0001070200892921518
2450,nos,0.00010756966537524102
716,capable,0.0001095007672174039
2148,encore,0.00011014443707412373
2720,supported,0.00011017201991521652
579,heb,0.00011019634176845345
700,classic,0.00011037997138161944
975,doctrines,0.00011053982453073182
1063,dvd,0.0001117079246893776
435,their,0.00011265056888183819
567,much,0.00011313339022082286
2302,democracy,0.00011355214949302033
1444,yo,0.0001142748208960076
257,top,0.00011782050776350065
452,every1,0.00011820051989217201
167,bank,0.00011838965688595017
1466,outcome,0.00011857775121448745
1259,shaking,0.00011904794701361451
685,beaucoup,0.00011944939805050154
1829,team,0.00011972402708744674
926,duck,0.00012077154419076968
1224,dogs,0.00012192442310298232
1099,niece,0.0001222213977740286
