,column1,column2
909,leuk,-0.0064094528911606465
6651,teared,-0.006403584912231885
2728,deffintly,-0.006400637739708254
6112,user,-0.006397589077238243
4914,helpfull,-0.006396472556494351
915,briljant,-0.006395581242968717
3693,bae,-0.006394151761465207
5021,ima,-0.006393030670633667
1171,geslaagde,-0.006362874679432996
3016,twerk,-0.006350241954654268
6397,insane,-0.006348484839017809
4642,penn,-0.006346314642052271
2472,behavior,-0.006344522286543529
5262,shook,-0.0063436545074938575
3390,lsu,-0.0063412902078878244
3318,casey,-0.00634123760211657
5900,frowning,-0.006341149835403069
2226,un,-0.0063399197809423475
1370,des,-0.006337495782748392
1652,desi,-0.006325291686978622
480,ven,-0.0063194109775766135
6408,wn,-0.006319342627521167
385,ben,-0.006316468787386818
81,allowed,-0.006315330713068058
2832,thinkin,-0.0063150014806017014
3812,oreo,-0.006305126891446826
1184,gassed,-0.006291479731829585
3305,flames,-0.0062856845049793575
452,every1,-0.006280905599651617
5633,slob,-0.00627884937412787
5212,ford,-0.006264536887394369
6481,stripper,-0.006263858680475367
5605,jeremy,-0.006263076328667763
2262,suddenly,-0.00626076402403629
4439,stukje,-0.006260717313454613
899,had,-0.006254072793840259
1608,crashed,-0.0062520393280498165
6094,kidnapping,-0.0062503824791584036
3058,impression,-0.006241709007686449
981,craig,-0.006236723883871464
2738,ir,-0.006235127373261573
5215,traded,-0.006235077122327746
607,elopement,-0.006234138194152318
1180,afmaken,-0.0062240035417397786
1977,apparent,-0.006223805835979696
5344,simpan,-0.006217461075893184
521,damn,-0.006217050824945834
5932,lingo,-0.006216179533338317
2255,drove,-0.006209837409056866
1380,1-0,-0.006200828565674529
5192,duplicate,-0.006199848520262985
2425,roosevelt,-0.006199288971888622
5641,convo,-0.006196020458733981
6433,guadeloupe,-0.006191890522186023
2603,basically,-0.006191624696730192
3624,'yes,-0.006187430015945099
4756,hace,-0.0061863654902166556
1697,chose,-0.006185720215663104
6132,alpha,-0.006184446420171137
4521,garth,-0.006180065710573479
2774,martin,-0.006177908468124655
6386,league,-0.006172660246115001
5687,creeps,-0.006171717870475724
1780,realised,-0.006170391839302526
5295,terribly,-0.006167066129905294
3473,discouraged,-0.006165791633559348
1661,death,-0.006159117885237392
4100,seldom,-0.006143482208619177
5289,zusje,-0.006131617786350238
2308,recall,-0.006128256821911868
3585,extreme,-0.006126762936423795
4250,overal,-0.006116753895541807
3451,compares,-0.006099622514696675
771,happens,-0.006089831821012411
5120,rational,-0.006082850872785389
4536,gunshots,-0.006077937409684841
1957,se,-0.006075980468362442
3098,fai,-0.006074742588698593
3747,biggest,-0.006068702852499964
5243,langt,-0.006063909780796555
1433,nomore,-0.006062519829100815
131,forum,-0.006061434049029764
616,mcintyre,-0.006060308717378878
412,ia,-0.006047765729023024
3176,behave,-0.006046176305306337
5066,bigger,-0.006039872197621307
1321,ignoring,-0.006031293232272496
1775,become,-0.006028780979533343
4791,fase,-0.006027045153699772
5112,ko,-0.006021831697566738
5172,replace,-0.006017660856307227
2779,blasted,-0.006016181653999069
5153,adam,-0.006015265298984723
4557,mars,-0.006009875161025838
3392,butthole,-0.006000663333704842
6488,rey,-0.005998707762682149
4947,argg,-0.005998420358284158
2528,roger,-0.005997816510950718
3022,players,-0.005996440656608861
2113,ok.,-0.005985691776061951
1128,mcdonald,-0.005984643096102429
5138,husker,-0.005983608862595345
4274,tumblr,-0.005982492455395291
6186,stacy,-0.005979256415424307
4612,meu,-0.005974108016059602
760,missing,-0.005971151358729159
1636,browne,-0.0059677159201626554
1417,blogtv,-0.005965791309325708
678,viens,-0.005963382401363255
6148,fuis,-0.005962203823628889
4769,allison,-0.005957712701898337
5629,jew,-0.00595728483345035
5784,letdown,-0.005957078398819777
6034,known,-0.005950497517627528
3366,spite,-0.0059449938116749495
2978,peeked,-0.005939791735641567
3540,wijn,-0.005938575140674249
2037,ask,-0.0059358421160538005
4907,government,-0.005933095681107278
2733,todavia,-0.005928230689943691
1504,pose,-0.005926516660297781
5174,civilian,-0.00592368471534816
2877,surely,-0.0059225250584429455
3371,respond,-0.005916208532890829
1226,decides,-0.005915593687172085
6092,ernie,-0.005914811424669866
4211,io,-0.005905366728206597
4253,tassen,-0.005902990815471024
550,na,-0.005901691550833019
5855,writes,-0.005899544928909129
3424,contesting,-0.0058950773798317
584,wats,-0.00589085303235205
3157,limit,-0.005889236796599379
2072,alweer,-0.005888479868858198
251,no,-0.005872289111231199
2213,haunts,-0.005865140894719939
6082,canisters,-0.0058548935033630135
4564,zara,-0.0058545270040518535
3728,negative,-0.00584750225635381
3652,judge,-0.005836571976671362
2732,ps3,-0.005830687480123194
2328,ou,-0.005830012222718613
5914,vanaf,-0.005827386142315588
4012,regretably,-0.005823993035157583
4293,ikes,-0.005823384691408107
2721,indonesian,-0.00581663260123538
6105,bh,-0.005808264183032351
2411,names,-0.005807096982239988
2749,levens,-0.0058013435672281885
2299,tom,-0.005796638581814175
3186,yg,-0.005787483977805165
1621,ep,-0.005786399882828808
849,sa,-0.005783822587650503
698,probable,-0.005780666123508963
4656,corruption,-0.005779791842963624
2030,tho,-0.005776718992781997
1755,facts,-0.005768712778568137
5119,sticker,-0.005767168881857146
5058,tease,-0.005760793910881225
448,soo,-0.005755273724626782
1883,attempts,-0.005750611073960761
2015,realize,-0.005749144594925369
3,mag,-0.0057381611068327695
894,confirmed,-0.005736975900655856
3345,case,-0.00573501562448637
5129,sided,-0.005729503134220796
1713,simply,-0.005727988778998004
1872,korea,-0.005719639126315343
2086,james,-0.005719350321622824
2630,interested,-0.005717981947017419
3925,twentyonepilots,-0.00571609344866557
3707,abortion,-0.005705121240196883
1104,lion,-0.005702118817287564
2220,lijnen,-0.0057006910362051525
1654,nt,-0.005696836141488099
1536,doh,-0.005679934722590743
6292,lone,-0.005677729423360803
4259,scholen,-0.005648914371535387
1757,plak,-0.005648050054818345
340,kept,-0.005642560055990592
3079,fuckit,-0.005641860758281517
3419,aantal,-0.005632470351311613
4565,pointing,-0.0056200506048234185
179,remembers,-0.005618798500752584
4465,espn,-0.00561440217883662
217,trick,-0.005613870905125468
599,quienes,-0.005596525825245258
687,par,-0.005592701001659426
847,dominique,-0.005586311011940217
6221,territory,-0.0055839238925492985
3200,ils,-0.00557553175142932
4546,khalifa,-0.005572067099503295
4291,serial,-0.005565640631788192
3213,joh,-0.005564533337096979
407,fell,-0.005560602658206878
606,celebrity,-0.005559291983353665
475,far,-0.005557121676616082
972,impose,-0.0055551060600514965
3993,asking,-0.005553036762325106
3140,awww,-0.005541864805047026
3501,nickiminaj,-0.005540355768473689
798,toi,-0.005538801496057231
1161,bitches,-0.005536061869672266
3052,highlander,-0.00552781316922534
3984,forget,-0.005527038532731724
1836,england,-0.005526421771969899
1846,ok,-0.005525679173834998
6438,replay,-0.005506002349166092
5068,senza,-0.005494851042752594
1482,naked,-0.005488877024226147
1079,gerome,-0.005486873252726232
1410,undefined,-0.00548627420173286
4397,alle,-0.005482616900087557
329,throw,-0.0054804582713556165
4607,aki,-0.005471787441697425
3427,suppose,-0.005460817745226493
5506,robbing,-0.005459082033309907
1714,changed,-0.005457926476009394
3742,pense,-0.005457256276771048
3159,gt,-0.0054551435716579605
3743,lief,-0.005446950513271409
6242,e.d,-0.005444056618406017
5158,bloke,-0.005436246981725918
1182,er,-0.005430007140025213
499,suck,-0.005415080265480657
5594,oregon,-0.0054101185854251235
4480,merde,-0.0054087328650958165
1216,dus,-0.005404561079919576
548,uur,-0.0053986515018168025
6626,verbally,-0.0053931313300471
3023,jay,-0.005392361332224387
1021,te,-0.005389490001331882
409,haha,-0.005383969920417838
4680,replying,-0.005382620119226646
859,sad,-0.005380842479495165
4210,essere,-0.005379101208372286
5256,them.,-0.005377359767401897
4695,verizon,-0.005374036074144262
6009,acura,-0.005373602271531237
2513,tw,-0.0053734134862508205
1920,pulls,-0.005370783478815546
1279,toronto,-0.005369078812275088
1087,coney,-0.0053654426321897465
2797,mai,-0.005361291280054269
6124,nothig,-0.0053606864756092
4286,clever,-0.005355089084391133
4306,joe,-0.005353533425633654
1495,fetishes,-0.005352891216752726
3897,whens,-0.0053459403658488456
2267,twinkie,-0.0053420863187833385
5341,causes,-0.00533986305709673
6593,griswold,-0.005335917994426711
4349,sean,-0.0053341593745656135
6596,waitress,-0.005331052710326999
5097,guard,-0.0053307016012368105
6489,malay,-0.005328544909678161
5405,sahih,-0.005323962513223198
2144,mi,-0.0053235033397252985
3694,bury,-0.005307251627273592
3030,horror,-0.0052984230132962626
1606,decency,-0.005284907837138136
5415,lah,-0.00527850728990555
5071,potere,-0.005276975318535874
5716,erica,-0.005271360651601953
3028,nipples,-0.005269386326060627
6558,melike,-0.005268112321758768
2239,okay,-0.0052597296568841715
1492,drunk,-0.005256512024255261
3498,safer,-0.005255812893419041
841,'ve,-0.005247089480721258
253,d,-0.005243588766122101
4434,recently,-0.0052376097721198315
4395,marmite,-0.005235437299914499
1603,ago,-0.005233130852570922
1165,account,-0.005233108592090459
3587,mr,-0.005232900113271895
1783,buy,-0.005231840003588665
1379,france,-0.0052275318385271875
5972,bullshit,-0.005225869317844796
1861,address,-0.005219077639956915
5081,visible,-0.005212044446569207
6530,executions,-0.005198087611275515
4191,mike,-0.005191220319548974
4908,drags,-0.0051908504073275115
623,une,-0.0051782153265654655
1347,az,-0.0051738249264189325
77,but,-0.005172053735454674
4393,urself,-0.005156437048800407
1526,injured,-0.005140821528272128
2486,ie,-0.0051396649505030334
3319,kylie,-0.0051373201249134215
1451,shut,-0.005134868911189602
4709,mimicking,-0.005125673319745085
953,factor,-0.00511379089208306
107,has,-0.005112537568002491
1673,hart,-0.005112086833341313
2324,murder,-0.005110245412065286
6314,ka,-0.005110030360667045
5824,fey,-0.005105928455955178
2008,tell,-0.005104811985692038
552,nog,-0.005103121857881394
3434,conquered,-0.005097823727999593
5837,silly,-0.005097646646849306
4010,clogged,-0.005091162515446275
4269,shot,-0.005091105334911442
531,crap,-0.005087224708185437
3824,ami,-0.005086067243641011
5657,allemand,-0.005084937540767644
1966,often,-0.005078569702153165
4545,wiz,-0.005076282463114253
2577,freaking,-0.005075741232604724
4657,wendys,-0.005073392765969914
4043,succes,-0.005068343785990212
5370,baggy,-0.00506467334571883
642,nfc,-0.005059146520532238
1556,wondering,-0.005055661025342147
6623,closet,-0.005052672473363303
4583,infiltration,-0.005052228585135195
2518,“,-0.0050476608078665365
3894,anarchy,-0.0050403628646137665
2540,dunked,-0.005033844570775251
2104,uncle,-0.005028979157167747
2278,rats,-0.005028010751792875
2650,flashbacks,-0.005027326257320624
72,states,-0.005025494252570074
6149,irc,-0.005021497542024371
2056,notice,-0.005019289797050175
1233,talked,-0.005017826549324773
3770,stepdad,-0.005016151112833008
3504,strikes,-0.005013088390089844
3283,acceptable,-0.005008539412347055
3683,huey,-0.005007164924639442
3242,u.,-0.005003277265664916
1762,america,-0.004995333503505243
2559,youtube,-0.004982866850929022
5241,han,-0.004979590264232278
2389,killing,-0.004975915353677356
6071,snail,-0.004969376998966877
880,collins,-0.004969010457859032
5813,comments,-0.004960850639971464
2754,sangre,-0.004954742066948556
1596,panic,-0.004951061255976055
1478,addicted,-0.004948745541531105
2009,indian,-0.004938751966085315
5417,basah,-0.00493584711078126
1663,unlived,-0.0049332273154175845
4399,mbt,-0.004932833294787486
5536,belle,-0.004931705318530879
2354,ke,-0.0049280702358187895
2448,changer,-0.004925839596206695
4375,wens,-0.004924088974684119
406,gave,-0.004920455127302954
6456,smokin,-0.0049182309611693125
1015,trous,-0.004916189229948514
1874,germany,-0.004913093900612261
5386,lijn,-0.004910718414562262
3223,stasera,-0.004908647788003037
73,that,-0.00490686933522041
2888,otha,-0.004905917297870661
197,black,-0.004905511432420221
6625,explain,-0.0049052262970045255
2087,shhhhhh,-0.0049014027036654445
2331,ã,-0.004900888191947117
5178,ad,-0.00489996044776919
704,hero,-0.004898329045040141
793,vanished,-0.004888310401320397
35,'s,-0.004887127053344271
4354,japanese,-0.004875630289393497
2077,may,-0.004872040781290196
1400,ugh,-0.00486962223096771
578,'re,-0.004858952533677369
4053,maybe,-0.0048480099818048955
1937,fa,-0.004845536783613666
5163,underachieving,-0.0048434266351204975
4332,underlined,-0.004842578814923226
5251,msg,-0.004838452698625685
5397,junkie,-0.004836368823889787
3036,gr8,-0.0048363081416474265
2171,literal,-0.004835203083152692
1018,sur,-0.004831123223036553
5471,rosanne,-0.004828674743051704
5798,bestfriends,-0.004828348810728741
1297,quenched,-0.004827428655894274
410,s,-0.004821999579663237
205,legalizing,-0.0048180268498981705
5404,controls,-0.0048163912067536625
875,context,-0.004815122195777522
60,yaself,-0.00480536642396048
3198,aller,-0.00480017559376865
2292,chances,-0.004791296456337844
5128,terrifying,-0.004780439556682824
6179,capitalists,-0.004775012504574508
156,accept,-0.00476888275563445
639,49ers,-0.004768458804674288
2440,di,-0.0047679090520881765
3822,lai,-0.004761844215188018
813,bent,-0.004761282022482019
3670,gorm,-0.004759079894649292
2019,hit,-0.004757363662318745
2332,fin,-0.004752093590661279
174,like,-0.004749795284179685
4587,tyranny,-0.004749505275062223
3475,bijna,-0.004746474985687967
4652,perhaps,-0.004739273748621241
1040,ah,-0.004737812713852515
4442,ooooh,-0.004729976033499684
3236,require,-0.004729427748693946
2044,shittiest,-0.004729386787676149
497,awful,-0.004726496229131832
5072,quanto,-0.004725535751542866
19,really,-0.004725200768380557
5809,answered,-0.004715285988247953
3180,agh,-0.004713270832878754
4333,],-0.004703482671394563
3983,mn,-0.004701066500534711
5626,one.,-0.004700814320809148
6332,holders,-0.004700487836887913
5503,obeys,-0.004692517453776475
4865,whom,-0.0046862072629107274
4308,texas,-0.004675743580450608
6309,abandonment.,-0.004670211453545727
6251,edmund,-0.004669209337818278
6323,expired,-0.00465538308976635
316,what,-0.004653004407864824
2786,cousin,-0.004642313740368024
1530,follower,-0.004631328037146251
353,thing,-0.004628513543223794
5962,gringos,-0.004628030166713935
1398,either,-0.004624373006733311
6054,fearless,-0.004624331495042709
3017,trending,-0.004618244715138433
961,una,-0.004617685553627821
807,pissing,-0.004611494357689417
2740,este,-0.004603709479471392
1453,spider,-0.00459926968969195
488,even,-0.00459447571838829
42,females,-0.004592062994982315
3588,smith,-0.0045900837526468025
3428,female,-0.00458797712904935
6414,murphy,-0.0045779129414985475
2886,map,-0.00457763181131998
6059,anche,-0.004575839850811689
53,yall,-0.004569458153127887
1583,bahahahaha,-0.004567515483881161
3679,swallow,-0.0045553363166824816
5531,forgiven,-0.004553360031359338
5861,dessus,-0.0045521670662873135
3380,clobber,-0.004551058360047411
6223,kat,-0.004544734865977332
1623,tahm,-0.004543782572281046
5602,liggen,-0.004541297736140056
6060,quella,-0.004534587027635627
2243,evidence,-0.004528621366876425
2684,scuttling,-0.004525638478967767
4764,resistance,-0.0045211260849682185
5486,burned,-0.004520587141877626
2055,truth,-0.0045189201982345235
3853,smarter,-0.0045151033885300436
5721,jcpenny,-0.004511532413649486
1900,totally,-0.004510784808579814
2492,juan,-0.004508888794661425
4673,dig,-0.004502725841798825
4119,nightmares,-0.004502416914378468
3070,allerlei,-0.004494537269931465
2677,legal,-0.004493239110949454
1735,nick,-0.004487365732443477
4661,sneaks,-0.004484913071677797
2761,selfish,-0.004482088442343091
1206,replaced,-0.004479416191123532
5297,american,-0.004475983999665598
4994,anguished,-0.004472592276275283
5076,lucifer,-0.004465449010263697
3047,episode,-0.004463550675699835
5104,controlling,-0.004463530477206407
1009,evil,-0.00446171392629556
6644,snowball,-0.004460443560277427
4626,tetep,-0.004450957652008387
4217,texted,-0.004446454045793133
6335,boooooo,-0.0044346281587519945
4249,else,-0.004431367257270199
1115,broken,-0.004428152697498907
643,afc,-0.004422908210517774
2462,wears,-0.004422211458258736
3268,picked,-0.004413907550149275
1408,rhetorical,-0.004412331192498447
1112,rewatch,-0.004403317610494082
1284,advanage,-0.004400259447699795
3477,beetje,-0.004399767628501424
2893,retweeting,-0.00439886661544248
5800,yelling,-0.004394682316759019
5913,unpleasant,-0.004384194276869049
6266,walgreens,-0.004379576049120022
5116,letgo,-0.004373528828060967
1948,vom,-0.0043686839738384005
5088,dead-end,-0.004366727322655319
1947,reaaal,-0.004365137324106662
6477,sarcasim,-0.004344883941243708
2258,ones,-0.004320888067975348
3823,hain,-0.004318025276217921
4,wel,-0.004318007380694116
2175,mercilessly,-0.004317837629693472
1003,person,-0.004317458256426784
4590,fierce,-0.004310037213927523
5264,stephen,-0.004298978120694519
5137,absolutely,-0.00429566452114547
6204,sexual,-0.004293720009007239
5035,mamet,-0.0042881853996185005
2545,none,-0.004280772100842094
5171,ians,-0.00428036840126166
4502,beginnen,-0.0042770225140908195
4040,t.,-0.004271446693382442
1373,em,-0.0042672565436381125
1912,dead,-0.00426235127421205
5274,shootings,-0.004258315509290085
23,humans,-0.004246983087925196
805,schilderen,-0.004242904455760212
3605,telling,-0.00424088522849208
4239,however,-0.004236943053904314
2661,defending,-0.004236723445536848
1822,common,-0.004236388310472119
3275,dammit,-0.004234257794260368
4648,deserves,-0.00423407954753635
2254,josh,-0.004231641837236556
3537,steve,-0.004216577718762112
4296,inactive,-0.004216557505117214
3456,grave,-0.004216245083961112
411,la,-0.004213352260035086
3051,ny,-0.004206793057003578
5821,grr,-0.0042061757442292905
1806,newer,-0.004204120079426835
985,met,-0.0041952975055352
3561,anyway,-0.004194230778521355
2052,any,-0.004178292920584538
1905,spears,-0.0041779732187855
5580,resultaat,-0.004177234225471315
4746,parlo,-0.0041752339200146725
511,ohhhh,-0.004174763095676097
6493,contrat,-0.0041746652532198445
1630,novo,-0.004163319383201333
3834,jusqu,-0.004161073701732059
4405,vegas,-0.004159158801427331
5388,loose,-0.004158898680349554
5442,possibly,-0.004151466264635003
5355,moses,-0.004151361558671168
58,respect,-0.00413729854168494
2828,bats,-0.004135279269860998
2710,aimed,-0.0041294243898463414
1678,toxoplasmosis,-0.004126270917776828
4032,google,-0.004123015080444803
4871,tahrir,-0.004122655065456049
1414,ungrateful,-0.004121120494402865
4141,-i,-0.0041205961368859885
3457,encounters,-0.00411871142481485
1813,ai,-0.0041182502379732205
669,nothing,-0.004112828621401201
925,goin,-0.0041081431446578325
3507,offenses,-0.004107283069660646
5990,autographed,-0.004104637748034451
651,”,-0.0040996335154267535
2372,alvast,-0.004092969654763331
1672,brand,-0.004091041831539347
543,de,-0.004089353369226987
2294,smash,-0.004086699264673539
6216,decoded,-0.004084192121650699
3619,terror,-0.00408322436992055
3543,dank,-0.004081154149276393
3727,revenir,-0.004072961253927471
360,put,-0.00406549960692603
3921,billy,-0.004062831721161484
5373,hippier,-0.004060008388877063
6357,flirt,-0.004057549143326322
5320,butt,-0.004057088454995369
3208,sent,-0.004055916979186002
5790,ows,-0.004055483448268217
5411,tak,-0.004052395773704655
4646,5-0,-0.004049580926373675
70,there,-0.004045331011015342
4643,molesting,-0.0040362218146712285
6324,attempt,-0.004035708420993154
6125,obstacle,-0.004029877078056458
4782,walmart,-0.004029692420625134
3169,shown,-0.004029031917626052
3116,agent,-0.004025811002056129
2939,limits,-0.004025028830616113
3675,flipped,-0.004018441299754608
1240,answer,-0.004014512835658177
5250,taylor,-0.004014127406161979
4613,tb,-0.004011677158397945
2421,truckers,-0.0040061005134038345
1366,came,-0.0040020748732593585
186,le,-0.00399765367362044
756,justifying,-0.003997208550693167
2530,reality,-0.003993643307872244
5976,klang,-0.0039926017156985735
1458,«,-0.003980926857351138
5927,omitting,-0.00397797321700085
4792,ging,-0.003975397167894998
4038,pretend,-0.003959410858695513
4839,carolina,-0.003958888656416357
2400,aff,-0.003955768831401532
1956,ya,-0.003952445391808788
1177,keegan,-0.00394687314293204
5980,nk,-0.00394668471597142
3526,barra,-0.003942813166623517
2466,response,-0.003939631892171677
600,seran,-0.0039282413510942854
725,george,-0.003926852224756683
1435,real,-0.003924749074902637
6302,destined,-0.00392022902487649
5377,av,-0.0039162947783256815
2061,hopeless,-0.0039089768624212175
6522,woaaah,-0.0039055343185135467
1877,controlled,-0.0039050977256881113
2542,carr,-0.0039039232658853785
5240,fyr,-0.003898202700255986
3328,tall,-0.003896863211193572
2177,unstoppable,-0.0038966236391739855
5728,buried,-0.0038944501704312635
581,cadeau,-0.0038880014502220748
2665,rid,-0.0038840130431071337
935,nbc,-0.003880077478245431
6232,secrets,-0.0038724201142572266
2208,realise,-0.0038708197996447417
5196,gelukkig,-0.003870220926027666
1051,kumar,-0.003859781275193802
1576,let,-0.003858693573206365
1199,ohhh,-0.0038562140738785116
1999,character,-0.003851101762991329
2273,public,-0.0038332309430428855
6594,initials,-0.003833099718307972
5298,idol,-0.00382704788863503
6412,mre,-0.003824380048405219
4773,womans,-0.0038204565428207383
522,missed,-0.003820451379033277
322,bb,-0.003818499359060899
3895,betting,-0.003812576957702865
2098,complicated,-0.0038087468487007997
2445,knock,-0.003805643134060089
4262,ff,-0.0038017678860941327
2263,becoming,-0.003801649465040276
5260,staring,-0.0037978210397787526
3019,twerking,-0.0037913464267146984
54,got,-0.0037832037881364742
6150,avant,-0.0037831577059094707
3393,zaterdag,-0.0037820874255605503
2333,thin,-0.003781014924261756
3406,youuuu,-0.003775507901811097
4155,stomach,-0.0037754425778896207
3463,pants,-0.0037744621044240316
4671,lookin,-0.0037716859131302206
4202,strike,-0.0037697980794685546
1665,facebook,-0.003762482736081679
652,,-0.0037586314311259363
3828,tou,-0.0037510518530370768
3704,congresswomen,-0.003749383008639932
749,derek,-0.0037474089878962546
3741,//,-0.003747081199738532
5815,teh,-0.0037450270553532703
4316,fanta,-0.0037408500597816367
1013,loathing,-0.003722096539287937
2163,avoir,-0.0037189944781367487
1394,though,-0.0037141511747036454
3015,encontrar,-0.0037123061911891733
3562,fantasy,-0.003709891542918103
1664,hey-,-0.003707990033130084
1988,ran,-0.003690454297904011
6222,proposal,-0.0036876787685148054
2446,nous,-0.003685379637123609
6288,alex,-0.0036853753482386383
1736,tennessee,-0.0036849320770864853
5211,henry,-0.003682662982702524
21,how,-0.003681668374258561
4667,fence,-0.0036801368305359465
2744,morgan,-0.003675185390614506
3315,wallet,-0.003674334666117017
3415,shorty,-0.0036671140465545427
5114,hai,-0.003660983529946386
1436,painful,-0.0036578028536820937
738,lover,-0.003655902036217039
4117,situation,-0.003646858831007725
4472,rp,-0.0036454360790813137
4039,pan,-0.003644003686814407
388,lekker,-0.003640564199600817
2840,ni,-0.0036382376268237764
608,ooh,-0.003632024336354373
2988,--,-0.003624314740829036
5656,handle,-0.003621993610348564
5590,barulho,-0.0036188791394618806
779,duque,-0.0035923584587030316
6457,purplehaze,-0.0035893451412376217
6428,terre,-0.0035863939333377207
4307,nathan,-0.0035828853019779596
3152,rappel,-0.003569654238112294
4566,manager,-0.0035650813581677766
6076,nhat,-0.003564752277440216
5722,moose,-0.0035613912070785294
6487,lana,-0.0035595221236523677
4614,p.s,-0.003555771527581625
3361,so-called,-0.0035490584593683067
3021,guelph,-0.003538416382106752
4052,followers,-0.0035351259798235596
3289,gah,-0.0035342718101507788
3900,likes,-0.0035320016849308064
5593,hiiii,-0.00353062186003513
4814,nouveau,-0.0035303595525569536
2266,cam,-0.00352976328257088
6025,subtle,-0.003529424697924445
4935,sh,-0.0035291365943262956
327,only,-0.0035267834001619022
5534,tank,-0.0035230309238015343
462,drake,-0.0035215367371079285
5893,cod,-0.003514080930057734
895,looks,-0.0035130546196494067
597,reinas,-0.0035075868612806788
2736,buscar,-0.003506505653502411
6520,communist,-0.0035018952019890692
6373,fend,-0.0034996397060690103
4471,boa,-0.003497434741186554
6351,lipstick,-0.003486996734416273
1535,exactly,-0.0034868634120188598
969,regimes,-0.0034830177362287587
6093,now-a-days,-0.0034745163774338138
3765,kd,-0.0034734966629723736
4567,reassure,-0.003471624730083723
5989,appeal,-0.0034653088114038008
5318,vivement,-0.003464445542397127
5327,blondie,-0.0034612047881412175
3596,nerd,-0.003458463480233164
3701,kid,-0.00345618058321303
997,op,-0.003448006366360308
1050,harold,-0.0034447463008379147
2482,denny,-0.003438485663120052
3013,lugar,-0.003433822618698397
1857,devil,-0.003428985531369937
416,something,-0.0034235101307577755
3227,culo,-0.0034202209679122858
4701,pierced,-0.0034197026233189804
513,male,-0.0034078718403674217
526,knight,-0.0034044149014100696
2772,charlatan,-0.0034040348070386067
686,ri,-0.0033996598639566907
1907,ranked,-0.003398771143412755
6328,informed,-0.00339824802609546
540,onze,-0.0033885971207098606
6109,disney,-0.0033881074727410325
2678,ova,-0.0033880965386639404
1424,pull,-0.0033816398275804288
2934,trend,-0.003375388030453539
1158,directors,-0.0033681196588296086
5967,dha,-0.0033569922394330164
1876,military,-0.0033481618762850845
2103,father,-0.0033389751103655267
4136,frm,-0.003335995544638422
3084,brother,-0.0033322573622138123
2454,kang,-0.0033298638508592305
5279,rule,-0.003324689080017395
111,trouble,-0.003318088012403548
6503,me.,-0.003316526864343129
1083,took,-0.0033103963700765013
260,beef,-0.003309277775844181
185,que,-0.0033082495659644134
1611,frequent,-0.0033073878807035576
5734,strictly,-0.0032996275340041515
4107,gdn,-0.0032982262879972073
2802,bart,-0.003298034985024717
4606,deu,-0.0032858986312537357
6191,yep,-0.003284955143516367
4074,boob,-0.003279817339140978
26,easily,-0.0032759877382987027
913,mijn,-0.003273124668374038
6592,clark,-0.0032709264143213844
1938,already,-0.003264527768084276
210,fucking,-0.0032606964973825054
2442,itu,-0.003260260949405706
3238,removal,-0.003259966367262904
80,is,-0.0032581721661095867
3553,punches,-0.0032512078313165263
6570,robertson,-0.003250463847886266
471,lee,-0.003240545138302327
6287,cries,-0.0032352418047866967
2523,trailer,-0.0032338340418363505
4813,saa,-0.0032331642912298716
2735,venir,-0.0032266900635581548
4703,asos,-0.0032263894195610214
6567,surrender,-0.003225536678186609
2868,cell-phone,-0.003214776946185903
863,everytime,-0.003213358574785447
3496,nj,-0.003211440141177262
1882,media,-0.0032033392776270055
6173,voy,-0.0032009631649453237
2521,vieux,-0.003200624870287129
3826,phir,-0.003199450469077701
3931,potential,-0.003195321551921598
4019,„,-0.003194022248486492
1430,bitterness,-0.0031886156047596275
1475,stuck,-0.003184268767804919
6199,sr,-0.0031829440260319583
2327,au,-0.0031825954205581515
4245,matter,-0.0031813366215620526
1012,rare,-0.0031805426999892026
3932,forces,-0.0031794020584572187
1682,whereas,-0.003176538691059614
6068,stepped,-0.0031765028226200236
4905,dang,-0.003171673290168257
2282,centipedes,-0.0031713410256862043
622,es,-0.0031700150455987396
4621,sekarang,-0.003169782784218888
3923,definitely,-0.0031647752378748226
192,been,-0.003162337310054153
5371,army,-0.0031546124137852463
254,found,-0.003146353134354596
3384,becomes,-0.0031418207625381212
3716,someimes,-0.003139622013027862
2657,earring,-0.003134080156739061
4008,salty,-0.003129510954026846
4099,att,-0.003128482648889545
5157,urgh,-0.003125764901366306
4562,bezig,-0.0031254616986735534
1934,beast,-0.0031244314099316507
2385,yesss,-0.0031149260036802125
56,have,-0.003112711671786267
5892,uncomfortably,-0.0031122823342632313
2470,certain,-0.003110384445195701
1662,rather,-0.0031075205813274457
383,oooh,-0.0030977655093036723
2222,comeback,-0.0030958065403128687
2246,article,-0.0030871482768058136
3626,refund,-0.003073975993243006
5062,ii,-0.0030699568586003865
6056,opps,-0.003069304505277121
2304,behind,-0.003066930252840824
1656,riot,-0.0030662428892979446
2503,[,-0.003062471211167549
6301,kim,-0.003050000654150021
5933,cave,-0.00304992897269107
6268,bel,-0.003048727887324876
86,represent,-0.0030425654398074423
5217,evans,-0.003035493875249785
6279,prince,-0.003033851474558948
6422,africain,-0.003010017738653086
4801,nailed,-0.0030094698012271535
2550,agreed,-0.003004241804779107
2879,eddies,-0.0030032420485969127
860,member,-0.0029990209434209597
555,act,-0.0029957775975523863
673,lie,-0.002995708872690821
